

(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(0, 32501)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
(1, 32648)
